comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgzV5B9Z8VmyrtIedmt4AaABAg,,efsK9cAG6Rw,False,author_433,2026-05-24T10:25:55Z,2026-05-24T10:25:55Z,17,"Sono ragazzi, lasciamoli sfogare. A differenza di altri, non devastano niente.",,0,repubblica,author_433,0
UgzvVkjSBjtapnAfmhp4AaABAg,,efsK9cAG6Rw,False,author_356,2026-05-24T10:27:02Z,2026-05-24T10:27:02Z,1,Sono gli stessi che dopo un quarto d'ora di regime andrebbero sotto la gonna della mamma a frignare,,0,repubblica,author_356,1
UgzrviW-EsUOOKHmeTp4AaABAg,,efsK9cAG6Rw,False,author_2649,2026-05-24T10:27:04Z,2026-05-24T10:27:04Z,1,Parapara parapappaparaaaa,,0,repubblica,author_2649,0
Ugy2l8g86RfESRb-k914AaABAg,,efsK9cAG6Rw,False,author_1442,2026-05-24T10:27:04Z,2026-05-24T10:27:04Z,5,Meglio i sinistroidi almeno loro spaccano tutto 😡😡😡,,0,repubblica,author_1442,1
Ugz_Yipqju6FJMFLSyF4AaABAg,,efsK9cAG6Rw,False,author_2650,2026-05-24T10:27:09Z,2026-05-24T10:27:09Z,11,Grandi ❤,,0,repubblica,author_2650,0
Ugwk2okdSBY_eiLtD8p4AaABAg,,efsK9cAG6Rw,False,author_2651,2026-05-24T10:28:00Z,2026-05-24T10:28:00Z,0,Possono essere anche loro definiti terroristi della democrazia.,,0,repubblica,author_2651,1
UgwWTSnOWvAoWX81x7B4AaABAg,,efsK9cAG6Rw,False,author_2652,2026-05-24T10:28:05Z,2026-05-24T10:28:05Z,1,Ovviamente è colpa della Meloni😂😂😂😂😂,,0,repubblica,author_2652,1
UgyCA6q8EsRWJVktfgd4AaABAg,,efsK9cAG6Rw,False,author_129,2026-05-24T10:28:10Z,2026-05-24T10:28:10Z,23,"A noi, sempre",,0,repubblica,author_129,1
UgylhNPFf07Q_w5JGK14AaABAg,,efsK9cAG6Rw,False,author_1607,2026-05-24T10:29:03Z,2026-05-24T10:29:03Z,2,Sono arrabbiati perché il sistema sanitario gli ha bloccato lo sviluppo del pene… lo ha fatto sapendo che l’insicurezza è alla base dell’odio. Un servizio alle forze del male da parte di gruppi massonici che traggono potere effimero e profitto economico dal disagio del popolo… complimenti….,,0,repubblica,author_1607,1
Ugz_Yipqju6FJMFLSyF4AaABAg.AXBSsznctabAXBT9843b0y,Ugz_Yipqju6FJMFLSyF4AaABAg,efsK9cAG6Rw,True,author_2653,2026-05-24T10:29:29Z,2026-05-24T10:29:29Z,1,ciao scimmia!,Ugz_Yipqju6FJMFLSyF4AaABAg,1,repubblica,author_2653,1
UgyCA6q8EsRWJVktfgd4AaABAg.AXBT-UbAUprAXBTAx6GATZ,UgyCA6q8EsRWJVktfgd4AaABAg,efsK9cAG6Rw,True,author_2653,2026-05-24T10:29:44Z,2026-05-24T10:29:44Z,4,tu zia,UgyCA6q8EsRWJVktfgd4AaABAg,1,repubblica,author_2653,1
