comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
Ugxpm8IeWtL0zx8qeGJ4AaABAg,,RbMVLrHDm7k,False,author_786,2026-05-25T15:37:11Z,2026-05-25T15:37:11Z,3,Grande!,,0,repubblica,author_786,0
UgzmaVYNpckHyMHaKTZ4AaABAg,,RbMVLrHDm7k,False,author_709,2026-05-25T15:38:54Z,2026-05-25T15:38:54Z,5,Era ora ! 🎉🎉🎉🎉  Complimenti e buon lavoro !,,0,repubblica,author_709,0
Ugwgcym5hCTzkimug494AaABAg,,RbMVLrHDm7k,False,author_86,2026-05-25T15:40:13Z,2026-05-25T15:40:13Z,1,Ma ciao🎉🎉😊,,0,repubblica,author_86,0
UgwG0570lbACaA4toap4AaABAg,,RbMVLrHDm7k,False,author_712,2026-05-25T15:52:26Z,2026-05-25T15:52:26Z,4,Ahahah Siete la regione più povera di Italia e votate destra 😂 luminari,,0,repubblica,author_712,1
Ugyarc24b-XpDQEfb9V4AaABAg,,RbMVLrHDm7k,False,author_1843,2026-05-25T15:57:19Z,2026-05-25T15:57:19Z,6,Finalmente era ora complimenti Dott. Cannizzaro buon lavoro,,0,repubblica,author_1843,0
UgxQwNJFS0bhc3ESYTt4AaABAg,,RbMVLrHDm7k,False,author_1844,2026-05-25T16:00:51Z,2026-05-25T16:00:51Z,2,👏👏👏,,0,repubblica,author_1844,0
UgwG0570lbACaA4toap4AaABAg.AXEbuIa-86pAXEd0oLKBiK,UgwG0570lbACaA4toap4AaABAg,RbMVLrHDm7k,True,author_1845,2026-05-25T16:02:11Z,2026-05-25T16:02:11Z,0,"Beh, se sono la regione più povera d'Italia, chi ha portato a questo? Se vuoi provare a cambiare la tua vita, facendo le stesse cose che hai fatto fino ad ora, non ottieni grandi risultati.",UgwG0570lbACaA4toap4AaABAg,1,repubblica,author_1845,0
UgwG0570lbACaA4toap4AaABAg.AXEbuIa-86pAXEdmi57as6,UgwG0570lbACaA4toap4AaABAg.AXEbuIa-86pAXEd0oLKBiK,RbMVLrHDm7k,True,author_712,2026-05-25T16:08:52Z,2026-05-25T16:08:52Z,2,​author_7420 allora voti chi tutela le partite iva e la borghesia? Ahah la destra ha sempre comandato in Calabria con i governatori. Il problema è palesemente culturale,UgwG0570lbACaA4toap4AaABAg.AXEbuIa-86pAXEd0oLKBiK,2,repubblica,author_712,1
UgwG0570lbACaA4toap4AaABAg.AXEbuIa-86pAXEeAUklGDH,UgwG0570lbACaA4toap4AaABAg.AXEbuIa-86pAXEdmi57as6,RbMVLrHDm7k,True,author_1845,2026-05-25T16:12:15Z,2026-05-25T16:12:15Z,1,​author_7421? Dimmi chi tutela la sinistra... Certamente non la classe operaia.,UgwG0570lbACaA4toap4AaABAg.AXEbuIa-86pAXEdmi57as6,3,repubblica,author_1845,1
UgwmdcNB1I30IgDg-sN4AaABAg,,RbMVLrHDm7k,False,author_144,2026-05-25T16:13:30Z,2026-05-25T16:13:30Z,0,Si vede che ai calabresi sacrosantemente fa schifo il modello mafioso di riace del criminale Mimmo lucano,,0,repubblica,author_144,1
