comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
Ugxt4r3TdoZDvo8jiUR4AaABAg,,EM0wmeAjDgk,False,author_2623,2026-05-24T11:47:14Z,2026-05-24T11:47:14Z,0,🤦,,0,repubblica,author_2623,0
UgzkHZlLVWmp7FcOg9d4AaABAg,,EM0wmeAjDgk,False,author_1364,2026-05-24T11:49:57Z,2026-05-24T11:49:57Z,0,I c........i non mancano mai...,,0,repubblica,author_1364,1
Ugy6PnkmPZycTcBU2R54AaABAg,,EM0wmeAjDgk,False,author_616,2026-05-24T11:56:50Z,2026-05-24T11:56:50Z,0,💪🏻🤷🏻,,0,repubblica,author_616,0
UgzYORPGz7Y76Ev0agd4AaABAg,,EM0wmeAjDgk,False,author_8,2026-05-24T11:59:52Z,2026-05-24T11:59:52Z,2,Una chiamata ai carabinieri...non era meglio? 🤔,,0,repubblica,author_8,0
UgxGjQ7P46Ki3kJ-KAd4AaABAg,,EM0wmeAjDgk,False,author_216,2026-05-24T12:01:56Z,2026-05-24T12:01:56Z,1,GENOCIDIO IN UCRAINA FATTO DA PUTIN,,0,repubblica,author_216,1
Ugy9zASkTwtQ0vO3gUV4AaABAg,,EM0wmeAjDgk,False,author_2624,2026-05-24T12:03:07Z,2026-05-24T12:03:07Z,2,Ma che fine hanno fatto i vigili urbani e i carro attrezzi? Troppo buonismo fa male! Ormai è una giungla! Dopo averla spostata un po di martellate erano il minimo. Che vergogna. Paese allo sbando.,,0,repubblica,author_2624,1
UgwyaLCprmdL1AHDYSx4AaABAg,,EM0wmeAjDgk,False,author_2625,2026-05-24T12:03:48Z,2026-05-24T12:03:48Z,0,"Bravissimi !!!!!
Che siano maledetti,  invece gli automobilisti incivili .
Enrico Alfonso Ricciardi 
Montagano CB Abruzzi",,0,repubblica,author_2625,1
Ugy9zASkTwtQ0vO3gUV4AaABAg.AXBcrr0TRNmAXBeR8FUFbj,Ugy9zASkTwtQ0vO3gUV4AaABAg,EM0wmeAjDgk,True,author_2626,2026-05-24T12:16:49Z,2026-05-24T12:16:49Z,0,Se passi sulla pontina stanno 3 macchine dei vigili a guardare il campo rom 24 /24 da 20 anni ancora sappiamo il motivo mha !,Ugy9zASkTwtQ0vO3gUV4AaABAg,1,repubblica,author_2626,1
UgxGjQ7P46Ki3kJ-KAd4AaABAg.AXBcjGkEaOXAXBeWxfhpZ8,UgxGjQ7P46Ki3kJ-KAd4AaABAg,EM0wmeAjDgk,True,author_2627,2026-05-24T12:17:36Z,2026-05-24T12:17:36Z,0,gloria alla resistenza Ucraina.,UgxGjQ7P46Ki3kJ-KAd4AaABAg,1,repubblica,author_2627,0
Ugy9zASkTwtQ0vO3gUV4AaABAg.AXBcrr0TRNmAXBfQbScSur,Ugy9zASkTwtQ0vO3gUV4AaABAg,EM0wmeAjDgk,True,author_2628,2026-05-24T12:25:28Z,2026-05-24T12:25:28Z,0,Vai a fare la lavatrice,Ugy9zASkTwtQ0vO3gUV4AaABAg,1,repubblica,author_2628,1
UgzPLwbTUx-v5Wqap_p4AaABAg,,EM0wmeAjDgk,False,author_2629,2026-05-24T12:26:21Z,2026-05-24T12:26:21Z,1,Ottimo👏👏👏👏👏,,0,repubblica,author_2629,0
UgzYORPGz7Y76Ev0agd4AaABAg.AXBcV9vfNXyAXBfXC--mis,UgzYORPGz7Y76Ev0agd4AaABAg,EM0wmeAjDgk,True,author_2630,2026-05-24T12:26:22Z,2026-05-24T12:26:22Z,0,"Sarebbe stata inutile, in questo caso si chiamano la municipale ma di notte sono in pochi e prima che intervengono e poi richiedono il carro attrezzi passano un paio d’ore.",UgzYORPGz7Y76Ev0agd4AaABAg,1,repubblica,author_2630,0
Ugy9zASkTwtQ0vO3gUV4AaABAg.AXBcrr0TRNmAXBfZcpVtSP,Ugy9zASkTwtQ0vO3gUV4AaABAg,EM0wmeAjDgk,True,author_2630,2026-05-24T12:26:42Z,2026-05-24T12:26:42Z,0,Buonismo?,Ugy9zASkTwtQ0vO3gUV4AaABAg,1,repubblica,author_2630,0
UgzYORPGz7Y76Ev0agd4AaABAg.AXBcV9vfNXyAXBgtrEgkv8,UgzYORPGz7Y76Ev0agd4AaABAg,EM0wmeAjDgk,True,author_2631,2026-05-24T12:38:20Z,2026-05-24T12:38:20Z,0,"almeno a Roma credo che la locale esista visto i 5500 effettivi...
mezzo spostato ,18 feriti tutti con ernie discali!!!😁",UgzYORPGz7Y76Ev0agd4AaABAg,1,repubblica,author_2631,1
UgwuYFgWm5GB2KJELht4AaABAg,,EM0wmeAjDgk,False,author_427,2026-05-24T12:42:22Z,2026-05-24T12:42:22Z,0,L'auto sarà di una nato da Napoli in giù.. migrato a Roma.. vista inciviltà,,0,repubblica,author_427,1
Ugx8Apfy2YxiFGRaTDR4AaABAg,,EM0wmeAjDgk,False,author_188,2026-05-24T12:43:20Z,2026-05-24T12:43:20Z,0,"I vigili dormivano?
Un paese chiamato ossimoro",,0,repubblica,author_188,1
UgxwqxmiiDkIWQcnigt4AaABAg,,EM0wmeAjDgk,False,author_471,2026-05-24T12:48:45Z,2026-05-24T12:48:45Z,0,Ma il carroattrezzi dei vigili urbani no? 🤔 Perché a Roma non le pagano le tasse? 🤔,,0,repubblica,author_471,1
UgzYORPGz7Y76Ev0agd4AaABAg.AXBcV9vfNXyAXBlkjlswcn,UgzYORPGz7Y76Ev0agd4AaABAg.AXBcV9vfNXyAXBgtrEgkv8,EM0wmeAjDgk,True,author_2630,2026-05-24T13:20:47Z,2026-05-24T13:20:47Z,0,"author_7390 ci sono 30 pattuglie di notte a coprire tutta Roma, considera che la maggior parte presidia zone che non può neanche lasciare… fatti due conti",UgzYORPGz7Y76Ev0agd4AaABAg.AXBcV9vfNXyAXBgtrEgkv8,2,repubblica,author_2630,0
UgzYORPGz7Y76Ev0agd4AaABAg.AXBcV9vfNXyAXBm6rZfRrf,UgzYORPGz7Y76Ev0agd4AaABAg,EM0wmeAjDgk,True,author_150,2026-05-24T13:23:56Z,2026-05-24T13:23:56Z,2,Succede quasi tutte le sere e per spostare l’auto il carro attrezzi dovrebbe arrivare da San Giovanni in retromarcia per 600 metri,UgzYORPGz7Y76Ev0agd4AaABAg,1,repubblica,author_150,0
Ugx8Apfy2YxiFGRaTDR4AaABAg.AXBhTRvEvFZAXBm9PdvtMu,Ugx8Apfy2YxiFGRaTDR4AaABAg,EM0wmeAjDgk,True,author_150,2026-05-24T13:24:17Z,2026-05-24T13:24:17Z,0,La colpa è dei vigili?,Ugx8Apfy2YxiFGRaTDR4AaABAg,1,repubblica,author_150,0
UgxHeff8NUFotJidlMN4AaABAg,,EM0wmeAjDgk,False,author_150,2026-05-24T13:27:00Z,2026-05-24T13:27:00Z,3,"Affascinante notare come ormai la colpa ricade nei vigili, nella polizia, nel carro attrezzi, nell’automobile, in Salvini. 
No. No. No.
La colpa è del guidatore.",,0,repubblica,author_150,0
Ugy9NxzmuOBOwnznN0R4AaABAg,,EM0wmeAjDgk,False,author_2559,2026-05-24T13:52:41Z,2026-05-24T13:52:41Z,0,Quanto spreco di forze bastava ribaltarla…,,0,repubblica,author_2559,1
UgxGjQ7P46Ki3kJ-KAd4AaABAg.AXBcjGkEaOXAXBpWx0USc6,UgxGjQ7P46Ki3kJ-KAd4AaABAg,EM0wmeAjDgk,True,author_2559,2026-05-24T13:53:43Z,2026-05-24T13:53:43Z,0,???,UgxGjQ7P46Ki3kJ-KAd4AaABAg,1,repubblica,author_2559,0
UgyQ0xyMM5O4wGeBjBJ4AaABAg,,EM0wmeAjDgk,False,author_86,2026-05-24T13:58:51Z,2026-05-24T13:58:51Z,0,Ma ciao belli ho un canale 🎉,,0,repubblica,author_86,0
