comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
Ugzvk9TDFBF-aWIwDQ94AaABAg,,VKhjeOm45-U,False,author_475,2026-05-27T06:11:30Z,2026-05-27T06:11:30Z,27,Alcune persone godono del male altrui. Che tristezza.,,0,repubblica,author_475,0
UgyvS2_E0HnXmrgetQ14AaABAg,,VKhjeOm45-U,False,author_115,2026-05-27T06:14:13Z,2026-05-27T06:14:13Z,1,"Buongiorno, si non giudichiamo non è  corretto ci vuole invece rispetto e educazione infondo noi siamo esseri umani e a tutti può capitare, buontutto  a voi 😊",,0,repubblica,author_115,0
UgwwfD2Y0f2abj-2R2x4AaABAg,,VKhjeOm45-U,False,author_41,2026-05-27T06:20:22Z,2026-05-27T06:20:22Z,1,Non avevo dubbi che scrivesse lei l'articolo...,,0,repubblica,author_41,0
UgyS_SOBOKbXl0dllY54AaABAg,,VKhjeOm45-U,False,author_476,2026-05-27T06:23:33Z,2026-05-27T06:23:33Z,0,"Sicuramente non possiamo giudicare, ma che prima o poi il mondo patinato ed irreale dei social e dello showbiz mostri il suo volto più spietato dovevamo aspettarcelo. Non è credibile che le influencer siano tutte così perfette e felici. Ed è spietato che per prime loro ci facciano credere questo, per poi rivelarsi umane. La notizia non è né che belen sia fragile né che sia falsamente perfetta come abbiamo visto per molto tempo su social e giornali.",,0,repubblica,author_476,0
Ugw0VVGrsawqNitI2eN4AaABAg,,VKhjeOm45-U,False,author_477,2026-05-27T06:24:00Z,2026-05-27T06:24:00Z,7,Mi auguro che possa trovare la serenità,,0,repubblica,author_477,0
Ugw_N931jzyALHcUo0N4AaABAg,,VKhjeOm45-U,False,author_478,2026-05-27T06:24:28Z,2026-05-27T06:24:28Z,1,❤,,0,repubblica,author_478,0
UgyAn4-Lhos_lHtRe9Z4AaABAg,,VKhjeOm45-U,False,author_479,2026-05-27T06:26:41Z,2026-05-27T06:26:41Z,4,Belen ti auguro di riprenderti .DEvi farcela❤❤❤❤❤,,0,repubblica,author_479,0
UgwgMIqKY7tmEJw3Vod4AaABAg,,VKhjeOm45-U,False,author_480,2026-05-27T06:29:50Z,2026-05-27T06:29:50Z,4,Bisogna stare attenti perché gli assistenti sociali per i figli,,0,repubblica,author_480,0
Ugzvk9TDFBF-aWIwDQ94AaABAg.AXIj0B5-yy2AXIlY9v9mRT,Ugzvk9TDFBF-aWIwDQ94AaABAg,VKhjeOm45-U,True,author_41,2026-05-27T06:33:37Z,2026-05-27T06:33:37Z,0,"Io non godo del male altrui, però chiamatelo come vi pare, è un disagio psichico...",Ugzvk9TDFBF-aWIwDQ94AaABAg,1,repubblica,author_41,0
UgxEOrpmoKdx9MOrSrR4AaABAg,,VKhjeOm45-U,False,author_481,2026-05-27T06:34:53Z,2026-05-27T06:34:53Z,1,Si dovrebbero analizzare le cause prima degli effetti…tipo Corona e siamo a 3,,0,repubblica,author_481,0
