comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,annotator_number,label,type
Ugy9NZkLxO2dEhLioz94AaABAg,,tJEj5q5Jzgs,False,author_2028,2026-05-25T11:36:14Z,2026-05-25T11:36:14Z,3,Riposa in pace Buon viaggio Condoglianze alla famiglia ❤❤❤,,0,repubblica,author_2028,2,0,gold
UgxWBuOmk4lxiXU0aih4AaABAg,,tJEj5q5Jzgs,False,author_2,2026-05-25T11:55:48Z,2026-05-25T11:55:48Z,0,2 ruote=merda,,0,repubblica,author_2,2,0,gold
UgyqrN0eJfYNzIQSv1p4AaABAg,,tJEj5q5Jzgs,False,author_407,2026-05-25T11:56:00Z,2026-05-25T11:56:00Z,0,😢❤❤❤,,0,repubblica,author_407,2,0,gold
Ugy9NZkLxO2dEhLioz94AaABAg.AXE9_txA55QAXEHC9t9SiN,Ugy9NZkLxO2dEhLioz94AaABAg,tJEj5q5Jzgs,True,author_611,2026-05-25T12:42:46Z,2026-05-25T12:42:46Z,0,Il viaggio è finito...pure presto.,Ugy9NZkLxO2dEhLioz94AaABAg,1,repubblica,author_611,2,0,gold
UgzRkCPsoghW-XToBVh4AaABAg,,tJEj5q5Jzgs,False,author_2029,2026-05-25T12:43:33Z,2026-05-25T12:43:33Z,5,"Terribile, povero 😢 Condoglianze alla famiglia",,0,repubblica,author_2029,2,0,gold
UgyMiwD1wlsLdomUPW94AaABAg,,tJEj5q5Jzgs,False,author_2030,2026-05-25T12:56:02Z,2026-05-25T12:56:02Z,2,Mi dispiace 😢😢😢,,0,repubblica,author_2030,2,0,gold
UgwI4xpULeMTy0h4XSp4AaABAg,,tJEj5q5Jzgs,False,author_2030,2026-05-25T12:56:28Z,2026-05-25T12:56:28Z,0,Bellissimo angelo riposa in pace ❤❤❤😇😇😭,,0,repubblica,author_2030,2,0,gold
UgwE0UHf3oj6MkoT9RN4AaABAg,,tJEj5q5Jzgs,False,author_2030,2026-05-25T12:56:38Z,2026-05-25T12:56:38Z,0,Buon pomeriggio,,0,repubblica,author_2030,2,0,gold
UgxJWPqvNUa17FVad7h4AaABAg,,tJEj5q5Jzgs,False,author_2031,2026-05-25T14:39:11Z,2026-05-25T14:39:11Z,5,Io ho perso un fratello di 22 anni con la moto 2007 comunque e sempre una mancanza in famiglia un persona cara che viene a mancare e che non ci sarà più solo un ricordo io me lo ricordo allegro e sorridente purtroppo non ero vicino a lui l importante è ricordarmelo per come era condoglianze alla famiglia mi dispiace tanto ❤❤❤❤❤❤❤ RPS ANGELO ❤❤❤❤,,0,repubblica,author_2031,2,0,gold
UgwhpqCsK-1EvoxRa3J4AaABAg,,tJEj5q5Jzgs,False,author_2032,2026-05-25T15:00:16Z,2026-05-25T15:00:16Z,3,😞🙏,,0,repubblica,author_2032,2,0,gold
UgwZTUvfkZQGZ-PgCZ54AaABAg,,tJEj5q5Jzgs,False,author_2033,2026-05-25T15:44:49Z,2026-05-25T15:44:49Z,0,❤,,0,repubblica,author_2033,2,0,gold
Ugy-cudel4zyJtGW1fZ4AaABAg,,tJEj5q5Jzgs,False,author_2033,2026-05-25T15:45:09Z,2026-05-25T15:45:09Z,1,Condoglianze ❤,,0,repubblica,author_2033,2,0,gold
Ugy_71efwTFUAJurIwl4AaABAg,,tJEj5q5Jzgs,False,author_2034,2026-05-25T16:01:19Z,2026-05-25T16:01:19Z,4,Condoglianze alla famiglia ❤️,,0,repubblica,author_2034,2,0,gold
Ugy6-UKBGymI92mdt_t4AaABAg,,tJEj5q5Jzgs,False,author_1779,2026-05-25T16:05:07Z,2026-05-25T16:05:07Z,0,Mi dispiace condoglianze alla famiglia,,0,repubblica,author_1779,2,0,gold
UgwS3gvo5ARfgaYO7a14AaABAg,,tJEj5q5Jzgs,False,author_953,2026-05-25T16:25:17Z,2026-05-25T16:25:17Z,0,Era della destra?,,0,repubblica,author_953,2,0,gold
UgzZ6j-fmqKpKRLBTxp4AaABAg,,tJEj5q5Jzgs,False,author_2035,2026-05-25T16:38:35Z,2026-05-25T16:38:35Z,0,R.I.P,,0,repubblica,author_2035,2,0,gold
Ugzw5c0tqB_vNDss9_x4AaABAg,,tJEj5q5Jzgs,False,author_30,2026-05-25T17:39:55Z,2026-05-25T17:39:55Z,0,"Purtroppo tutti i giorni dell' anno, in Italia ne muoiono 2.",,0,repubblica,author_30,2,0,gold
UgwL-Q3vKM3IkQFh_mZ4AaABAg,,tJEj5q5Jzgs,False,author_336,2026-05-25T17:40:10Z,2026-05-25T17:40:10Z,0,Mi dispiace tantissimo. ❤❤❤❤❤❤❤❤❤❤❤❤❤,,0,repubblica,author_336,2,0,gold
UgwtdjtI0w3FRg6serh4AaABAg,,tJEj5q5Jzgs,False,author_2036,2026-05-25T18:13:20Z,2026-05-25T18:13:20Z,0,😢😢😢❤❤❤,,0,repubblica,author_2036,2,0,gold
Ugwa-p6FBGydYOivZeJ4AaABAg,,tJEj5q5Jzgs,False,author_2037,2026-05-25T18:14:15Z,2026-05-25T18:14:15Z,0,🙏🙏,,0,repubblica,author_2037,2,0,gold
UgwS3gvo5ARfgaYO7a14AaABAg.AXEfesk5AyBAXF0qK-aIn9,UgwS3gvo5ARfgaYO7a14AaABAg,tJEj5q5Jzgs,True,author_2038,2026-05-25T19:39:04Z,2026-05-25T19:39:04Z,0,Si,UgwS3gvo5ARfgaYO7a14AaABAg,1,repubblica,author_2038,2,0,gold
UgzfH84Fj7NRbYXwbQd4AaABAg,,tJEj5q5Jzgs,False,author_2039,2026-05-25T20:00:51Z,2026-05-25T20:00:51Z,0,A 21 anni consigliere ?,,0,repubblica,author_2039,2,0,gold
UgwMG1i7TM0XAw4DvnV4AaABAg,,tJEj5q5Jzgs,False,author_8,2026-05-25T20:41:23Z,2026-05-25T20:41:23Z,0,Condoglianze alla famiglia 💐,,0,repubblica,author_8,2,0,gold
Ugw84j94lz8frY0C4yt4AaABAg,,tJEj5q5Jzgs,False,author_2040,2026-05-25T20:46:51Z,2026-05-25T20:46:51Z,0,❤,,0,repubblica,author_2040,2,0,gold
UgweXRIyNcTD2BSaIwJ4AaABAg,,tJEj5q5Jzgs,False,author_2041,2026-05-25T20:48:56Z,2026-05-25T20:48:56Z,0,RIPOSA IN PACE❤,,0,repubblica,author_2041,2,0,gold
Ugy22lUAkz32WDxFvwN4AaABAg,,tJEj5q5Jzgs,False,author_1685,2026-05-25T21:15:57Z,2026-05-25T21:15:57Z,2,Dubito che andasse a 50 all’ora sulla destra con tutte le precauzioni del caso. Correte e poi vi schiantate e vi lamentate,,0,repubblica,author_1685,2,1,gold
UgzbHvxIZ3qWYhJrO9F4AaABAg,,tJEj5q5Jzgs,False,author_641,2026-05-26T05:16:20Z,2026-05-26T05:16:20Z,1,Condoglianze RIP,,0,repubblica,author_641,2,0,gold
Ugycr5Dasrx0FMkVhB54AaABAg,,tJEj5q5Jzgs,False,author_338,2026-05-26T06:40:02Z,2026-05-26T06:40:02Z,0,Che gli angeli ti abbraccino riposa in pace🙏un abbraccio alla famiglia,,0,repubblica,author_338,2,0,gold
UgxIAMPoPywZ8gznZI54AaABAg,,tJEj5q5Jzgs,False,author_2042,2026-05-26T06:43:14Z,2026-05-26T06:43:14Z,1,Povero ragazzo. Condoglianze alla famiglia ❤,,0,repubblica,author_2042,2,0,gold
UgyjRzxbmSC87s8dugF4AaABAg,,tJEj5q5Jzgs,False,author_2043,2026-05-26T10:36:00Z,2026-05-26T10:36:00Z,0,😢😢😢😢😢😢😢😢😢😢😢😢,,0,repubblica,author_2043,2,0,gold
Ugw8xfwAvOEC12Hw2-B4AaABAg,,tJEj5q5Jzgs,False,author_1642,2026-05-26T12:06:29Z,2026-05-26T12:06:29Z,1,Non è il primo e nemmeno sarà l’ultimo,,0,repubblica,author_1642,2,0,gold
Ugw5ML5OMwo9G937vqN4AaABAg,,tJEj5q5Jzgs,False,author_367,2026-05-27T15:26:48Z,2026-05-27T15:26:48Z,0,Morte sospetta considerando anche la sua candidatura... indagini? Analisi della moto ecc?,,0,repubblica,author_367,2,0,gold
Ugy22lUAkz32WDxFvwN4AaABAg.AXFBvoeaPTPAXJid34xhED,Ugy22lUAkz32WDxFvwN4AaABAg,tJEj5q5Jzgs,True,author_367,2026-05-27T15:27:26Z,2026-05-27T15:27:26Z,0,Secondo te il fatto che era candidato alle elezioni comunali non c’entra niente invece?,Ugy22lUAkz32WDxFvwN4AaABAg,1,repubblica,author_367,2,0,gold
Ugy22lUAkz32WDxFvwN4AaABAg.AXFBvoeaPTPAXJqogsgnOV,Ugy22lUAkz32WDxFvwN4AaABAg.AXFBvoeaPTPAXJid34xhED,tJEj5q5Jzgs,True,author_1685,2026-05-27T16:38:56Z,2026-05-27T16:38:56Z,0,@author_367 parli di un complotto per ammazzarlo?,Ugy22lUAkz32WDxFvwN4AaABAg.AXFBvoeaPTPAXJid34xhED,2,repubblica,author_1685,2,0,gold
