comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgyC2RpAk9gYM-6wjoF4AaABAg,,rUz4sBatS70,False,author_74,2026-05-27T14:51:35Z,2026-05-27T14:51:35Z,9,Potevano restare là!,,0,repubblica,author_74,1
UgyQRfkbcG30AjF-9a94AaABAg,,rUz4sBatS70,False,author_75,2026-05-27T14:59:46Z,2026-05-27T14:59:46Z,0,"ma che lavoro fanno  nella. vita

ira questi fancazzisti",,0,repubblica,author_75,1
Ugxn0odPhaEX1RSKQ_x4AaABAg,,rUz4sBatS70,False,author_76,2026-05-27T15:01:14Z,2026-05-27T15:01:14Z,0,"Pezzenti schifosi..... fanno gli eroi ....
....merdacce",,0,repubblica,author_76,1
UgzbSVd6yeVzqourkhJ4AaABAg,,rUz4sBatS70,False,author_77,2026-05-27T15:11:37Z,2026-05-27T15:11:37Z,3,L Italia è diventata terzo mondo ma si attivano per altri? Così distraggono i babbei,,0,repubblica,author_77,1
Ugz4X1lQ1kWvGvw6vzR4AaABAg,,rUz4sBatS70,False,author_30,2026-05-27T15:33:48Z,2026-05-27T15:36:56Z,0,"Quando ci riproverete? Se continuate ad andare nei paesi in guerra, prima o poi riuscirete a morire anche voi. Senza purtroppo aiutare i poveri Palestinesi.",,0,repubblica,author_30,1
Ugyy307Ajaaj0AtrfFR4AaABAg,,rUz4sBatS70,False,author_78,2026-05-27T15:34:00Z,2026-05-27T15:34:00Z,4,Perché siete tornati?😅😅😅,,0,repubblica,author_78,1
UgwQiNzgIuQY9jClxVx4AaABAg,,rUz4sBatS70,False,author_79,2026-05-27T15:57:36Z,2026-05-27T15:57:36Z,0,Sapevate dove andavate  tutta gente che deve lavorare per vivere vero.,,0,repubblica,author_79,1
UgwC8sEzitd11NJlTW14AaABAg,,rUz4sBatS70,False,author_80,2026-05-27T17:54:15Z,2026-05-27T17:54:15Z,0,Ma erano così anche prima?😅,,0,repubblica,author_80,1
Ugy9Uz6RsNpr44rw2qp4AaABAg,,rUz4sBatS70,False,author_81,2026-05-27T18:40:05Z,2026-05-27T18:40:05Z,1,Cos'è un reparto di geriatria?,,0,repubblica,author_81,0
Ugwefsigcy-EH3DHQL14AaABAg,,rUz4sBatS70,False,author_82,2026-05-27T23:07:06Z,2026-05-27T23:07:06Z,1,"In un paese islamico, non israeliano. Immigrazione clandestina l' accusa, uguale come da noi.",,0,repubblica,author_82,1
Ugw8Gsk_9vE8L8JxOqd4AaABAg,,rUz4sBatS70,False,author_83,2026-05-28T05:50:53Z,2026-05-28T05:50:53Z,0,"Su Gaza bisogna ricredersi. L’islamizzazione dell’Europa e la dittatura NATO/UE sono due facce della stessa medaglia, entrambe perpetrate dalle élite occidentali. Israele e Putin sono, di fatto, alleati dei popoli europei: il primo perché argina i movimenti islamisti che, attraverso i propal, attaccano l’Europa; il secondo perché combatte le élite.",,0,repubblica,author_83,1
UgzbSVd6yeVzqourkhJ4AaABAg.AXJgp7U0SllAXLGY2CVkhe,UgzbSVd6yeVzqourkhJ4AaABAg,rUz4sBatS70,True,author_83,2026-05-28T05:51:42Z,2026-05-28T05:51:42Z,0,I propal sono l'anello di congiunzione che favorisce l'islamizzazione dell'europa,UgzbSVd6yeVzqourkhJ4AaABAg,1,repubblica,author_83,1
Ugw3ukzXlqgmeQ-GI5p4AaABAg,,rUz4sBatS70,False,author_84,2026-05-28T10:05:37Z,2026-05-28T10:05:37Z,0,"Non hanno notizie dirette dicono,ma noi che ascoltiamo e vediamo questi video abbiamo notizie di queste persone chi sono che mestiere fanno dove prendono i soldi,le barche a vela ........ma...fanno la cronaca del loro  vittimismo senza che i giornalisti ci fanno sapere altro...",,0,repubblica,author_84,1
UgxSCgVvWiog3OpjdNl4AaABAg,,rUz4sBatS70,False,author_85,2026-05-28T11:12:27Z,2026-05-28T11:12:27Z,0,"Avete trovato pane per i vostri denti razza di dementi, la libia vi trattera per quello che siete invasori",,0,repubblica,author_85,1
