comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,annotator_number,label,type
UgxIcFT55PFZdeO6TIR4AaABAg,,K6XtSG4sox4,False,author_5164,2026-05-26T15:41:02Z,2026-05-26T15:41:02Z,12,"Capita, il più brutto è che prima di morire ha dovuto seppellire un figlio, la vita non deve funzionare così",,0,ilmessaggero,author_5164,1,0,gold
Ugw0tdt2K-Kho_RG7IV4AaABAg,,K6XtSG4sox4,False,author_5165,2026-05-26T15:47:55Z,2026-05-26T15:47:55Z,0,😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏,,0,ilmessaggero,author_5165,1,0,gold
Ugz4lPySLOW5AKUlkw94AaABAg,,K6XtSG4sox4,False,author_5166,2026-05-26T15:48:53Z,2026-05-26T15:48:53Z,1,"Nel modo più assoluto. La vita è un'incognita che nessuno mai riuscirà a capire. Tu gli poni una domanda, nell'attesa della risposta, ebbene essa ti cambia la domanda 😮",,0,ilmessaggero,author_5166,1,0,gold
UgxeYiDHABh6tYf-h814AaABAg,,K6XtSG4sox4,False,author_5167,2026-05-26T15:49:54Z,2026-05-26T15:49:54Z,3,"Mi dispiace immensamente, riposate in Pace con Gesù Cristo Nostro Signore 💐🙏💦",,0,ilmessaggero,author_5167,1,0,gold
UgzUR0RwAB_NCbpN5VV4AaABAg,,K6XtSG4sox4,False,author_5168,2026-05-26T15:52:01Z,2026-05-26T15:52:01Z,14,Povera moglie e madre.,,0,ilmessaggero,author_5168,1,0,gold
UgwVTgvbvsxL1tWu1t14AaABAg,,K6XtSG4sox4,False,author_5169,2026-05-26T16:07:46Z,2026-05-26T16:07:46Z,1,🙏❤,,0,ilmessaggero,author_5169,1,0,gold
UgyoxPpUEnnknlL5xRJ4AaABAg,,K6XtSG4sox4,False,author_5170,2026-05-26T16:27:03Z,2026-05-26T16:31:42Z,4,Riposate in pace 🕊🕊 eterno riposo 🕯💫🕯💫🕊🕊,,0,ilmessaggero,author_5170,1,0,gold
UgwlqwEDF_aCjwK5LfN4AaABAg,,K6XtSG4sox4,False,author_1528,2026-05-26T16:31:25Z,2026-05-26T16:31:25Z,2,Purtroppo quando e' la tua ora ...non ci puoi fare nulla 🙏,,0,ilmessaggero,author_1528,1,0,gold
Ugz9fd3tSZLznUAlnJp4AaABAg,,K6XtSG4sox4,False,author_3352,2026-05-26T16:37:05Z,2026-05-26T16:37:05Z,1,Nei loro occhi c'era tutto l'azzurro del cielo ora siete insieme in attesa di ritrovarvi tutti insieme!🎉,,0,ilmessaggero,author_3352,1,0,gold
UgwQoMZoV77Qw6w87K54AaABAg,,K6XtSG4sox4,False,author_5171,2026-05-26T16:54:35Z,2026-05-26T16:54:35Z,1,Queste notizie mettono una rabbia dentro e ti chiedi perché devi venire al mondo quando poi ti aspetta questo. Due belle anime che hanno dovuto soffrire tanto.,,0,ilmessaggero,author_5171,1,0,gold
Ugza0z5Mi3oLrs-eBNR4AaABAg,,K6XtSG4sox4,False,author_5172,2026-05-26T17:15:16Z,2026-05-26T17:15:16Z,1,😢😢😢😢😢😢😢😢😢,,0,ilmessaggero,author_5172,1,0,gold
Ugwx4paHZiAXyh1C_U14AaABAg,,K6XtSG4sox4,False,author_5173,2026-05-26T17:38:21Z,2026-05-26T17:38:21Z,1,Che risposino in pace😢,,0,ilmessaggero,author_5173,1,0,gold
Ugw3ZyM6MLv8zNyHEKx4AaABAg,,K6XtSG4sox4,False,author_5150,2026-05-26T17:39:53Z,2026-05-26T17:39:53Z,1,😢,,0,ilmessaggero,author_5150,1,0,gold
UgwWGcwzD2cXn5ZkNQR4AaABAg,,K6XtSG4sox4,False,author_5174,2026-05-26T19:41:21Z,2026-05-26T19:41:21Z,0,Pace alle loro anime,,0,ilmessaggero,author_5174,1,0,gold
Ugw7lAdHdlXo3RNdQfx4AaABAg,,K6XtSG4sox4,False,author_5175,2026-05-26T19:57:20Z,2026-05-26T19:57:20Z,3,Che tragedia😢,,0,ilmessaggero,author_5175,1,0,gold
UgycF2H6gOVA0KXy6pd4AaABAg,,K6XtSG4sox4,False,author_5176,2026-05-26T20:29:04Z,2026-05-26T20:29:04Z,0,Destino crudele 😢😢,,0,ilmessaggero,author_5176,1,0,gold
Ugw_yKRIP57pbKfgIm14AaABAg,,K6XtSG4sox4,False,author_622,2026-05-26T21:00:24Z,2026-05-26T21:00:24Z,0,R.I.P,,0,ilmessaggero,author_622,1,0,gold
Ugx5_yQbH8Kegy0kGw54AaABAg,,K6XtSG4sox4,False,author_5177,2026-05-26T21:46:54Z,2026-05-26T21:46:54Z,0,😢😢😢😢😢😢😢😢😢😢😢😢😢❤❤,,0,ilmessaggero,author_5177,1,0,gold
Ugy9Px0g7-43Y7U3I4J4AaABAg,,K6XtSG4sox4,False,author_5178,2026-05-26T21:57:38Z,2026-05-26T21:57:38Z,0,❤ ❤,,0,ilmessaggero,author_5178,1,0,gold
Ugz5mK2iKZxuN26WqaZ4AaABAg,,K6XtSG4sox4,False,author_5179,2026-05-26T22:10:23Z,2026-05-26T22:10:23Z,0,Rip,,0,ilmessaggero,author_5179,1,0,gold
Ugyy_Bp6T1LJ4NJXk714AaABAg,,K6XtSG4sox4,False,author_3967,2026-05-27T00:50:45Z,2026-05-27T00:50:45Z,0,Poveri 💙💙💙💙💙💙💙💙💙💙💙💙,,0,ilmessaggero,author_3967,1,0,gold
