comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgzNXW0fe7zXayp9z2J4AaABAg,,PUNX_r7RRtQ,False,author_4879,2026-05-22T09:02:34Z,2026-05-22T09:02:34Z,11,"Bravissimo questo. giudice, x condannare una persona la,sicurezza deve essere al 100x 100.",,0,ilmessaggero,author_4879,0
UgxS8_q8k__YDpVv6x14AaABAg,,PUNX_r7RRtQ,False,author_6164,2026-05-22T09:29:04Z,2026-05-22T09:29:04Z,2,"E adesso la caccia a un altro...come finirà  un altro innocente in carcere,?",,0,ilmessaggero,author_6164,0
Ugx5eHof1ajs7sqWveV4AaABAg,,PUNX_r7RRtQ,False,author_6165,2026-05-22T10:04:42Z,2026-05-22T10:04:42Z,3,Ora quei dubbi sembrano certezze. Alberto Stasi non ha nulla a che fare con l’omicidio. È innocente. 🤦‍♀️😔,,0,ilmessaggero,author_6165,0
UgzFthYodsUnPXR9fN54AaABAg,,PUNX_r7RRtQ,False,author_5522,2026-05-22T10:24:32Z,2026-05-22T10:24:32Z,10,Giudice Vitelli grande esempio di correttezza  e di giustizia,,0,ilmessaggero,author_5522,0
Ugy88qNDMwzcUiejL6Z4AaABAg,,PUNX_r7RRtQ,False,author_5790,2026-05-22T11:03:08Z,2026-05-22T11:03:08Z,3,"Leggi inverosimili ! Quando si è assolti non si può essere ricondannati ! E ‘ un concetto basilare di giustizia ! Tutta questa tremenda e non unica vicenda è la  plastica rappresentazione della inefficienza , sciatteria , arroganza di tutta la nostra amministrazione pubblica nelle sue diverse componenti : in questo caso giustizia e forze di polizia ,salvo , naturalmente le dovute eccezioni . Amen 🙏",,0,ilmessaggero,author_5790,0
UgxQ9a78JrtaME6J82V4AaABAg,,PUNX_r7RRtQ,False,author_6166,2026-05-22T11:58:18Z,2026-05-22T11:58:18Z,0,???????????,,0,ilmessaggero,author_6166,0
UgzfQYWYhPcYbxaCZF54AaABAg,,PUNX_r7RRtQ,False,author_6167,2026-05-22T16:09:17Z,2026-05-22T16:09:17Z,2,Vitelli è stato giusto ed intelligente,,0,ilmessaggero,author_6167,0
UgxIeSUwHNLIh9G5Yuh4AaABAg,,PUNX_r7RRtQ,False,author_6168,2026-05-22T16:49:34Z,2026-05-22T16:49:34Z,5,Grandissimo Giudice Vitelli❤❤❤,,0,ilmessaggero,author_6168,0
Ugz-l7Su8TCN3tQGeAJ4AaABAg,,PUNX_r7RRtQ,False,author_6062,2026-05-22T17:16:54Z,2026-05-22T17:16:54Z,2,"Povero figlio ,poveri genitori quanto dolore🥹",,0,ilmessaggero,author_6062,0
UgzNCBuqzyu80uO8afB4AaABAg,,PUNX_r7RRtQ,False,author_6169,2026-05-22T18:42:46Z,2026-05-22T18:42:46Z,0,Vincenzo è innocente.. liberatelo senza se e senza ma,,0,ilmessaggero,author_6169,0
