comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
Ugy9IdfPAutHJKDup5Z4AaABAg,,GqBSKuf3j9c,False,author_489,2026-05-22T13:53:21Z,2026-05-22T13:53:21Z,8,Porta pazienza non mollare,,0,ilmessaggero,author_489,0
UgyZpaONDuAO1pnLSpV4AaABAg,,GqBSKuf3j9c,False,author_2484,2026-05-22T14:03:21Z,2026-05-22T14:03:21Z,15,"Ho lavorato per una vita distante da casa....alzarsi alle 4,recarsi in stazione e prendere un treno, scendere e magari prendere un autobus per essere sul luogo di lavoro e alla sera stanchi morti fare il percorso inverso per tornare a casa non e'salute, e'massacrante...solo chi lo ha fatto e lo sta'facendo sa'cosa vuol dire...andrebbe riconosciuto magari non subito ma a livello pensionistico ma e'un sogno...bisognerebbe farlo provare alla nostra politica per capire gli sforzi fisici e mentali che fanno certe persone per guadagnarsi un pezzo di pane...m",,0,ilmessaggero,author_2484,0
Ugw42sHG3Nap5gSZjHV4AaABAg,,GqBSKuf3j9c,False,author_1422,2026-05-22T14:07:23Z,2026-05-22T14:07:23Z,0,A quelli della flottilla e agli imbrattatori di  monumenti e Ai blocca strade prendete esempio da questa insegnante e piantatela di andare in giro a rompere il ca...,,0,ilmessaggero,author_1422,1
UgxMq3HS_0R3eUNUhDd4AaABAg,,GqBSKuf3j9c,False,author_6058,2026-05-22T14:35:08Z,2026-05-22T14:35:08Z,7,"E allora cambia lavoro, mica è un disonore….",,0,ilmessaggero,author_6058,1
UgyShmLGpl_ibEBPjm14AaABAg,,GqBSKuf3j9c,False,author_5197,2026-05-22T14:43:45Z,2026-05-22T14:43:45Z,3,Quando Roma avrà delle metropolitane all'altezza delle capitali europee? Basta di ascoltare la solita scusa dei reperti archeologici. Roma non può morire di traffico e di tragitti interminabili.,,0,ilmessaggero,author_5197,0
UgwEynJ38EtmgxpNtSp4AaABAg,,GqBSKuf3j9c,False,author_6059,2026-05-22T15:46:52Z,2026-05-22T15:46:52Z,0,Cambia lavoro,,0,ilmessaggero,author_6059,1
UgxMq3HS_0R3eUNUhDd4AaABAg.AX6kfKUJFUcAX6suO88Gs_,UgxMq3HS_0R3eUNUhDd4AaABAg,GqBSKuf3j9c,True,author_6059,2026-05-22T15:47:04Z,2026-05-22T15:47:04Z,1,Anzi😂,UgxMq3HS_0R3eUNUhDd4AaABAg,1,ilmessaggero,author_6059,0
UgwBT1jGunAD2tdBWNB4AaABAg,,GqBSKuf3j9c,False,author_6060,2026-05-22T16:37:02Z,2026-05-22T16:37:02Z,2,L'alternativa è andare via dell'Italia!,,0,ilmessaggero,author_6060,1
UgwChcDNYaMkzUM6RVN4AaABAg,,GqBSKuf3j9c,False,author_6061,2026-05-22T16:40:19Z,2026-05-22T16:40:19Z,3,"Ci vuole pazienza..se ci tieni a fare l'insegnante, non mollare! Non sei l'unica a fare la pendolare e comunque basterebbe sistemarti  in un alloggio a Roma,  puoi trovarne di dignitosi a un prezzo dignitoso",,0,ilmessaggero,author_6061,0
UgySYyNYeMtAebCCjpV4AaABAg,,GqBSKuf3j9c,False,author_6062,2026-05-22T16:43:20Z,2026-05-22T16:43:20Z,2,"So che è  un disaggio  ma io ho fatto anche di peggio montagne ,paesi a 60  70 Km andare venire e titolarità  in un altra regione dove ho affittato casa  dai coraggio la gioventù  aiuta. Auguri👍👍",,0,ilmessaggero,author_6062,0
Ugy4qEd5HO5C2E0Iq_h4AaABAg,,GqBSKuf3j9c,False,author_4369,2026-05-22T17:11:32Z,2026-05-22T17:11:32Z,2,Io mi alzo alle 4 che ne pensi❤,,0,ilmessaggero,author_4369,0
UgzwlcUSVTxaxEcwouB4AaABAg,,GqBSKuf3j9c,False,author_6063,2026-05-22T17:48:57Z,2026-05-22T17:48:57Z,6,"Io vivo al cosiddetto nord, è qui dicono che i meridionali non hanno voglia di lavorare. Io sono Nicola è sono di quelle parti, ciao Daniela sei il nostro orgoglio! Anche se non è giusto sacrificarsi così tanto per avere un lavoro.❤",,0,ilmessaggero,author_6063,0
UgyZqjLH2x3kZ2mXUJx4AaABAg,,GqBSKuf3j9c,False,author_6064,2026-05-22T18:30:09Z,2026-05-22T18:30:09Z,0,Affitta appartamento fuori roma. Babbbalulko,,0,ilmessaggero,author_6064,1
UgwEKUJ6LO82x9J9Se14AaABAg,,GqBSKuf3j9c,False,author_4622,2026-05-22T18:30:16Z,2026-05-22T18:30:16Z,6,"Anche io mi alzavo alle 4, prendevo il treno per andare a Napoli dove prendevo autobus per andare al porto per prendere il traghetto per Ischia. Arrivavo alle 7.30 prendevo il pulman e finalmente arrivavo a scuola. Ho fatto questo per 7 anni. Lo so che è dura ma non si deve mollare",,0,ilmessaggero,author_4622,0
UgwelKtnNPKDEYUf8XJ4AaABAg,,GqBSKuf3j9c,False,author_6065,2026-05-22T19:57:47Z,2026-05-22T19:58:33Z,4,"Non é possibile che sia iscritta alle graduatorie di due province. É possibile iscriversi in GPS per una sola provincia, sennò si va incontro a depennamento immediato dalle GPS.",,0,ilmessaggero,author_6065,0
UgyHfozyZfdPTFX3WMx4AaABAg,,GqBSKuf3j9c,False,author_6066,2026-05-22T20:06:28Z,2026-05-22T20:06:28Z,0,Sei fortunata a averlo il lavoro,,0,ilmessaggero,author_6066,0
UgxumIF3Hcmo8Y9hTfl4AaABAg,,GqBSKuf3j9c,False,author_6067,2026-05-22T20:42:26Z,2026-05-22T20:42:26Z,2,IO AUTISTA... ogni giorno alle 2 .......6 su 7 ....300 km al giorno per il vostro macchiato o cappuccio..... quindi?????,,0,ilmessaggero,author_6067,1
UgytuSuStkrxydCsRTR4AaABAg,,GqBSKuf3j9c,False,author_6068,2026-05-22T21:49:44Z,2026-05-22T21:49:44Z,2,Io per dodici anni mi svegliavo alle 5 e tornavo a casa alle 20 per 8 ore di lavoro; e lo rifarei sono stati i migliori anni 👏.-,,0,ilmessaggero,author_6068,0
Ugzh-87p-1drNffYY394AaABAg,,GqBSKuf3j9c,False,author_6069,2026-05-22T22:19:51Z,2026-05-22T22:19:51Z,1,"Ma lo stipendio ne vale pena per tutto sto sbattimento  e spese di trasporto non credo 
 Ma se ci credete 😢😢😢",,0,ilmessaggero,author_6069,0
