comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgySTrtbzxeEPLztioN4AaABAg,,uspa1Jr1aVg,False,author_5808,2026-05-23T09:00:33Z,2026-05-23T09:00:33Z,3,Era ora🎉🎉,,0,ilmessaggero,author_5808,0
Ugy4VT9zFFoJQBKKXSp4AaABAg,,uspa1Jr1aVg,False,author_5809,2026-05-23T09:06:43Z,2026-05-23T09:06:43Z,0,"Speriamo, ci togliamo un pò di feccia dalle strade",,0,ilmessaggero,author_5809,1
UgzRZuUFdr4i-eOrxiF4AaABAg,,uspa1Jr1aVg,False,author_5810,2026-05-23T09:07:39Z,2026-05-23T09:07:39Z,1,Ho dubbi che non gli arriva al cervello,,0,ilmessaggero,author_5810,1
UgxSyZKchID1ebD2Typ4AaABAg,,uspa1Jr1aVg,False,author_5811,2026-05-23T09:12:30Z,2026-05-23T09:12:30Z,3,"non ci credo finchè non lo vedo  ,  mi sembra già di sentire le scusanti  ,  - me c'era un camion a 6 km da sorpassare !!! -",,0,ilmessaggero,author_5811,0
Ugw_1aw9ii2iW8wYDpV4AaABAg,,uspa1Jr1aVg,False,author_1879,2026-05-23T09:37:49Z,2026-05-23T09:37:49Z,3,"Finalmente. Magicamente le autostrade guadagnerebbero una corsia (ovvio poi dipende da intensità di traffico, situazioni…)",,0,ilmessaggero,author_1879,0
UgxoRJWC2qkvYx82t7Z4AaABAg,,uspa1Jr1aVg,False,author_5812,2026-05-23T10:14:51Z,2026-05-23T10:14:51Z,4,Multa sei effettua un sorpasso a destra ma non se si esegue un superamento!,,0,ilmessaggero,author_5812,0
Ugx4E1TcNS4WE7hm8c94AaABAg,,uspa1Jr1aVg,False,author_5813,2026-05-23T10:56:02Z,2026-05-23T10:56:02Z,0,"Il problema vero è che non lo sanno che bisogna usare le altre corsie solo per il sorpasso, basterebbe mettere l’avviso sui tabelloni e forse si eviterebbero certe situazioni. 
C’è tanta ignoranza!",,0,ilmessaggero,author_5813,0
Ugyj3n_TQOi828usOHJ4AaABAg,,uspa1Jr1aVg,False,author_5814,2026-05-23T11:22:01Z,2026-05-23T11:22:01Z,0,Ma se nei limiti di marcia supero a DX una vettura più lenta che viaggia nella corsia centrale NON vengo multato. Eh gli autom,,0,ilmessaggero,author_5814,0
Ugx4E1TcNS4WE7hm8c94AaABAg.AX8wOgYJPS-AX8zapydeCf,Ugx4E1TcNS4WE7hm8c94AaABAg,uspa1Jr1aVg,True,author_5405,2026-05-23T11:24:03Z,2026-05-23T11:24:03Z,0,"E mo che ci sono gli avvisi sui tanelloni luminosi di occupare la corsia di destra piu’ libera, pero’ alcuni furboni sembra che si siano comperati le corsie di sorpasso e fanno li cazzi loro",Ugx4E1TcNS4WE7hm8c94AaABAg,1,ilmessaggero,author_5405,1
Ugx4E1TcNS4WE7hm8c94AaABAg.AX8wOgYJPS-AX9-XN7Yzy_,Ugx4E1TcNS4WE7hm8c94AaABAg.AX8wOgYJPS-AX8zapydeCf,uspa1Jr1aVg,True,author_5813,2026-05-23T11:32:11Z,2026-05-23T11:32:11Z,0,"author_7180 ogni volta ci leggo “lavori in corso” oppure “deviazione” 😂 
Comunque si, la maggior parte stanno proprio lì in mezzo come se fosse loro la strada… santa pazienza…… 😤",Ugx4E1TcNS4WE7hm8c94AaABAg.AX8wOgYJPS-AX8zapydeCf,2,ilmessaggero,author_5813,1
UgzLFk9LB1ua-b3qmV54AaABAg,,uspa1Jr1aVg,False,author_5815,2026-05-23T11:35:16Z,2026-05-23T11:35:16Z,0,I giornalai dovrebbero per rispetto alla professione scrivere solo dopo essersi adeguatamente informati c è differenza fra un sorpasso e un superamento legittimo non si deve cambiare corsia se un veicolo alla sinistra procede lentamente,,0,ilmessaggero,author_5815,0
UgxoRJWC2qkvYx82t7Z4AaABAg.AX8rg6CbM6RAX97lCayRtq,UgxoRJWC2qkvYx82t7Z4AaABAg,uspa1Jr1aVg,True,author_1318,2026-05-23T12:44:06Z,2026-05-23T12:44:06Z,0,Qui si sta parlando di altro...,UgxoRJWC2qkvYx82t7Z4AaABAg,1,ilmessaggero,author_1318,0
Ugyj3n_TQOi828usOHJ4AaABAg.AX8zMxho4drAX97qap0H9Z,Ugyj3n_TQOi828usOHJ4AaABAg,uspa1Jr1aVg,True,author_1318,2026-05-23T12:44:50Z,2026-05-23T12:44:50Z,0,Infatti qui si sta parlando di altro....,Ugyj3n_TQOi828usOHJ4AaABAg,1,ilmessaggero,author_1318,0
Ugx4E1TcNS4WE7hm8c94AaABAg.AX8wOgYJPS-AX97x8szSD1,Ugx4E1TcNS4WE7hm8c94AaABAg,uspa1Jr1aVg,True,author_1318,2026-05-23T12:45:44Z,2026-05-23T12:45:44Z,0,"Guarda che le scritte già ci sono...
An he sulla segnaletica verticale!",Ugx4E1TcNS4WE7hm8c94AaABAg,1,ilmessaggero,author_1318,0
Ugwo-f3wAsQibT320vN4AaABAg,,uspa1Jr1aVg,False,author_5816,2026-05-23T13:24:21Z,2026-05-23T13:24:21Z,0,"Ma datevi foo con tutte ste telecamere…… invece di sistemare le strade,che sembra di essere nel Burundi,spendete soldi a diritto per saccheggiare più possibile la gente!",,0,ilmessaggero,author_5816,1
UgxZ_vjCuEcSheDy9A94AaABAg,,uspa1Jr1aVg,False,author_5817,2026-05-23T14:28:38Z,2026-05-23T14:28:38Z,0,Un altra trovata di Salvini 😂,,0,ilmessaggero,author_5817,1
Ugx5Zni_TtjcMVFNTh94AaABAg,,uspa1Jr1aVg,False,author_5818,2026-05-23T15:41:48Z,2026-05-23T15:41:48Z,0,"A1 tratto emiliano- sud lombardo sempre, specie di notte, specie con auto da maraglio",,0,ilmessaggero,author_5818,0
Ugy20xJuMDfvyGov-954AaABAg,,uspa1Jr1aVg,False,author_5819,2026-05-23T15:42:30Z,2026-05-23T15:42:30Z,0,Si ma non ci sono abbastanza forze dell ordine per controllare...facciamo leggi giuste che però nessuno applica...,,0,ilmessaggero,author_5819,0
Ugw-kbktLbM8h3zD6Dp4AaABAg,,uspa1Jr1aVg,False,author_871,2026-05-23T16:38:00Z,2026-05-23T16:38:00Z,0,Che paese di ritardati,,0,ilmessaggero,author_871,1
Ugw8T0MvhSUkFlgVlHN4AaABAg,,uspa1Jr1aVg,False,author_5820,2026-05-23T16:39:12Z,2026-05-23T16:39:12Z,0,Da domani tutti senza punti,,0,ilmessaggero,author_5820,1
UgysN4eexwe3TOgD76N4AaABAg,,uspa1Jr1aVg,False,author_5821,2026-05-23T17:19:33Z,2026-05-23T17:19:33Z,0,Era ora. Speriamo sia vera questa notizia,,0,ilmessaggero,author_5821,0
UgzLFk9LB1ua-b3qmV54AaABAg.AX9-t-Xkq1EAX9cfd6cb7J,UgzLFk9LB1ua-b3qmV54AaABAg,uspa1Jr1aVg,True,author_5821,2026-05-23T17:22:58Z,2026-05-23T17:22:58Z,0,"E io dovrei aspettare i cazzi tua ? Se io ti faccio i fari ti devi levare altrimenti ti sorpasso a destra. Bisogna occupare la
Corsia più libera a destra.",UgzLFk9LB1ua-b3qmV54AaABAg,1,ilmessaggero,author_5821,1
Ugx0tO8EqjKRyYQq8Jx4AaABAg,,uspa1Jr1aVg,False,author_5822,2026-05-23T17:28:58Z,2026-05-23T17:28:58Z,1,"Ma se quella centrale serve per il sorpasso,  quella di sinistra a che serve?",,0,ilmessaggero,author_5822,0
