comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgwhYPsNOeOAR0M7rER4AaABAg,,UAeK9aAWb5w,False,author_1614,2026-05-11T11:07:53Z,2026-05-11T11:07:53Z,1,Il motivo?,,0,il_gazzettino,author_1614,0
UgyO8VAO8NV6wWv0enh4AaABAg,,UAeK9aAWb5w,False,author_6688,2026-05-11T11:20:57Z,2026-05-11T11:20:57Z,0,L'importante è che sia una brava persona..a prescindere dall'ordinamento,,0,il_gazzettino,author_6688,0
UgzMhMvIniI0faJ2ZNh4AaABAg,,UAeK9aAWb5w,False,author_4652,2026-05-11T16:58:22Z,2026-05-11T16:58:22Z,0,No comment..,,0,il_gazzettino,author_4652,0
UgyCcfl6bBuASvvIOlJ4AaABAg,,UAeK9aAWb5w,False,author_5254,2026-05-11T17:22:51Z,2026-05-11T17:22:51Z,0,"Quello che Lui predica ha detto: neanche Io ti condanno,vai e non peccare più, è l'ipocrisia che viene condannata da Lui, che accoglie tutti",,0,il_gazzettino,author_5254,0
Ugw6W-_Knt1prYXCs-F4AaABAg,,UAeK9aAWb5w,False,author_6683,2026-05-11T20:24:28Z,2026-05-11T20:24:28Z,0,"È una novità che i preti e tutti coloro che scelgono questo cammino, siano Etero?
È contro natura. 
E mi fermo.",,0,il_gazzettino,author_6683,1
Ugzgj0nomdTzsBq8cVp4AaABAg,,UAeK9aAWb5w,False,author_6907,2026-05-12T12:22:43Z,2026-05-12T12:22:43Z,0,"Ci sono cosi tanti preti pedofili ,ma per io vaticano é abominio l omosessualità 😂😂 intanto che t inculano i bambini 😂😂😂 papa leone ha detto misericoordia ai preti che abusano i minori😂😂😂",,0,il_gazzettino,author_6907,1
UgxPDwGgToPy-0nUKRd4AaABAg,,UAeK9aAWb5w,False,author_6932,2026-05-12T12:41:00Z,2026-05-12T12:41:00Z,0,"Non  ho  parole!!!.  Dio  ha  creato  due  generi  "" maschile   e  femminile "".  Questo  prete  lascia  la  chiesa,  va  all' estero,  sposa  un  uomo,  ritorna  e  si  rimette  l' abito  tarare!!!! Mah,  lo  giudicherà   DIO.😢😢😢😢😢😢",,0,il_gazzettino,author_6932,1
UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWhxMHFsGXN,UgyO8VAO8NV6wWv0enh4AaABAg,UAeK9aAWb5w,True,author_6812,2026-05-12T14:05:42Z,2026-05-12T14:08:14Z,0,"Ma la tua e' eresia pura nel dirlo e lui il sacerdote rappresenta l' eresia pura nel farlo......vale per tutti....
tutti decidono per la loro salvezza eterna....
Ma un Prete non può....rappresenta Gesù in terra peccando!!!!!",UgyO8VAO8NV6wWv0enh4AaABAg,1,il_gazzettino,author_6812,1
UgzlMLXNvCl1j9MOGAh4AaABAg,,UAeK9aAWb5w,False,author_6933,2026-05-12T15:03:52Z,2026-05-12T15:03:52Z,0,Ha fatto bene il vescovo,,0,il_gazzettino,author_6933,1
UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWiC3DoO2SU,UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWhxMHFsGXN,UAeK9aAWb5w,True,author_6688,2026-05-12T16:22:55Z,2026-05-12T16:22:55Z,0,​author_7018 effetti è vero,UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWhxMHFsGXN,2,il_gazzettino,author_6688,1
UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWiDeHvGMK8,UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWiC3DoO2SU,UAeK9aAWb5w,True,author_6812,2026-05-12T16:36:51Z,2026-05-12T16:36:51Z,1,"​author_6688
Che Dio ti benedica e ti protegga sempre 
🙏🙏🙏
Sia lodato Gesù Cristo ora e sempre nei secoli dei secoli 
Amen
🙏🙏🙏",UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWiC3DoO2SU,3,il_gazzettino,author_6812,0
UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWiEFT4pcXd,UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWiC3DoO2SU,UAeK9aAWb5w,True,author_6688,2026-05-12T16:42:04Z,2026-05-12T16:42:04Z,0,​author_7019 sia lodato,UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWiDeHvGMK8,4,il_gazzettino,author_6688,0
UgwWaYzQIE3gX5QzGHl4AaABAg,,UAeK9aAWb5w,False,author_3420,2026-05-12T16:48:43Z,2026-05-12T16:48:43Z,0,Cos'è che succedono ...,,0,il_gazzettino,author_3420,0
UgyO8VAO8NV6wWv0enh4AaABAg.AWf4hgZoefLAWiG5nREG-n,UgyO8VAO8NV6wWv0enh4AaABAg,UAeK9aAWb5w,True,author_6812,2026-05-12T16:58:13Z,2026-05-12T16:58:13Z,0,"​author_6688
🙏🙏🙏",UgyO8VAO8NV6wWv0enh4AaABAg,1,il_gazzettino,author_6812,0
