comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,label
UgxSdFOdM6mmoVOlMFl4AaABAg,,AfUPOR8trgk,False,author_4335,2026-05-26T16:30:25Z,2026-05-26T16:30:25Z,10,"Curatela perchè mette in pericolo se stessa gli altri e pure i figli.
Ma i padri dei due bambini stanno tranquilli con una mamma cosi??",,0,lastampa,author_4335,1
UgwRUalW6yFvIdz1GJ14AaABAg,,AfUPOR8trgk,False,author_4336,2026-05-26T16:40:31Z,2026-05-26T16:40:31Z,10,"A me non è mai piaciuta, sembra sempre falsa.",,0,lastampa,author_4336,0
UgzAO2HFj_7fCaJBIxh4AaABAg,,AfUPOR8trgk,False,author_1646,2026-05-26T16:40:49Z,2026-05-26T16:40:49Z,5,Tutelare i figli,,0,lastampa,author_1646,0
UgwRUalW6yFvIdz1GJ14AaABAg.AXHHCMv92UTAXHJ9OFeopo,UgwRUalW6yFvIdz1GJ14AaABAg,AfUPOR8trgk,True,author_4337,2026-05-26T16:57:35Z,2026-05-26T16:57:35Z,3,ma questo cosa c’entra?,UgwRUalW6yFvIdz1GJ14AaABAg,1,lastampa,author_4337,0
UgyVRpEOPPGP7IHRbWp4AaABAg,,AfUPOR8trgk,False,author_1678,2026-05-26T17:09:21Z,2026-05-26T17:09:21Z,10,Non sta bene va aiutata,,0,lastampa,author_1678,0
UgxNnyR2uMkBjSfxtKt4AaABAg,,AfUPOR8trgk,False,author_3886,2026-05-26T17:10:42Z,2026-05-26T17:10:42Z,1,"Come si dice, è scoppiato il melone.",,0,lastampa,author_3886,0
Ugxm-_mcf-9b_hcIiKt4AaABAg,,AfUPOR8trgk,False,author_4338,2026-05-26T17:13:27Z,2026-05-26T17:13:27Z,1,.i meraviglio che De Martino  non  prende soluzione per  quello che  sta succedendo  Alla  Belen  i figli rischiano di farsi male,,0,lastampa,author_4338,0
UgwE3YmJyTeE2RKRZGl4AaABAg,,AfUPOR8trgk,False,author_4339,2026-05-26T17:26:10Z,2026-05-26T17:26:10Z,6,Ma non è che finge ...cosi si parla di lei ...infondo noi cosa ne sappiamo .,,0,lastampa,author_4339,1
UgwE3YmJyTeE2RKRZGl4AaABAg.AXHMQiXMoZDAXHTF2YPWF-,UgwE3YmJyTeE2RKRZGl4AaABAg,AfUPOR8trgk,True,author_4340,2026-05-26T18:25:44Z,2026-05-26T18:25:44Z,0,Infatti cosa ne sa,UgwE3YmJyTeE2RKRZGl4AaABAg,1,lastampa,author_4340,0
UgxN7X9nsC0BqSmedF14AaABAg,,AfUPOR8trgk,False,author_597,2026-05-26T18:28:37Z,2026-05-26T18:28:37Z,5,❤ave Maria    dalle una mano,,0,lastampa,author_597,0
UgwQOeiSO9-aKTXWpe54AaABAg,,AfUPOR8trgk,False,author_4341,2026-05-26T18:35:10Z,2026-05-26T18:35:10Z,11,"Ma si vede che non sta bene ,un po' di umanità non guasterebbe eh ! Può succedere a tutti sapete ????😮😮😮",,0,lastampa,author_4341,0
